Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Blautia producta ATCC 27340 = DSM 2950 strain JCM 1471 16S ribosomal RNA, partial sequence",Blautia producta ATCC 27340 = DSM 2950,366,366,99%,3e-101,92.86,1493,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_113270.1?report=genbank&log$=nucltop&blast_rank=86&RID=8SD63M2W01N"",""NR_113270.1"")"
"Robinsoniella peoriensis strain PPC31 16S ribosomal RNA, partial sequence",Robinsoniella peoriensis,366,366,99%,3e-101,92.89,1525,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_041882.1?report=genbank&log$=nucltop&blast_rank=87&RID=8SD63M2W01N"",""NR_041882.1"")"
"Syntrophococcus sucromutans strain S195 16S ribosomal RNA, partial sequence",Syntrophococcus sucromutans,366,366,99%,3e-101,92.86,1380,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_118354.1?report=genbank&log$=nucltop&blast_rank=88&RID=8SD63M2W01N"",""NR_118354.1"")"
"Blautia coccoides strain JCM 1395 16S ribosomal RNA, partial sequence",Blautia coccoides,366,366,99%,3e-101,92.86,1493,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_104700.1?report=genbank&log$=nucltop&blast_rank=89&RID=8SD63M2W01N"",""NR_104700.1"")"
"Blautia schinkii strain B 16S ribosomal RNA, partial sequence",Blautia schinkii,366,366,99%,3e-101,92.89,1482,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_026312.1?report=genbank&log$=nucltop&blast_rank=90&RID=8SD63M2W01N"",""NR_026312.1"")"
"[Ruminococcus] torques strain GIFU 12126 16S ribosomal RNA, partial sequence",[Ruminococcus] torques,364,364,96%,1e-100,93.12,1385,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_115502.1?report=genbank&log$=nucltop&blast_rank=91&RID=8SD63M2W01N"",""NR_115502.1"")"
"Blautia argi strain KCTC 15426 16S ribosomal RNA, complete sequence",Blautia argi,364,364,99%,1e-100,92.86,1525,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_171391.1?report=genbank&log$=nucltop&blast_rank=92&RID=8SD63M2W01N"",""NR_171391.1"")"
"Anaerobium acetethylicum strain GluBS11 16S ribosomal RNA, partial sequence",Anaerobium acetethylicum,361,361,99%,1e-99,92.49,1402,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_137405.1?report=genbank&log$=nucltop&blast_rank=93&RID=8SD63M2W01N"",""NR_137405.1"")"
"Blautia hominis strain KB1 16S ribosomal RNA, partial sequence",Blautia hominis,361,361,99%,1e-99,92.46,1454,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_163634.1?report=genbank&log$=nucltop&blast_rank=94&RID=8SD63M2W01N"",""NR_163634.1"")"
"Murimonas intestini strain SRB-530-5-H 16S ribosomal RNA, partial sequence",Murimonas intestini,361,361,99%,1e-99,92.46,1433,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_134772.1?report=genbank&log$=nucltop&blast_rank=95&RID=8SD63M2W01N"",""NR_134772.1"")"
"Blautia caecimuris strain SJ18 16S ribosomal RNA, partial sequence",Blautia caecimuris,361,361,99%,1e-99,92.46,1378,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_144607.1?report=genbank&log$=nucltop&blast_rank=96&RID=8SD63M2W01N"",""NR_144607.1"")"
"Lachnoclostridium phytofermentans strain ISDg 16S ribosomal RNA, partial sequence",Lachnoclostridium phytofermentans,361,361,99%,1e-99,92.49,1523,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_074652.1?report=genbank&log$=nucltop&blast_rank=97&RID=8SD63M2W01N"",""NR_074652.1"")"
"Blautia luti strain BInIX 16S ribosomal RNA, partial sequence",Blautia luti,361,361,99%,1e-99,92.49,1308,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_041960.1?report=genbank&log$=nucltop&blast_rank=98&RID=8SD63M2W01N"",""NR_041960.1"")"
"Syntrophococcus sucromutans strain DSM 3224 16S ribosomal RNA, partial sequence",Syntrophococcus sucromutans,361,361,99%,1e-99,92.46,1461,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_119287.1?report=genbank&log$=nucltop&blast_rank=99&RID=8SD63M2W01N"",""NR_119287.1"")"
"Blautia marasmi strain Marseille-P2377 16S ribosomal RNA, partial sequence",Blautia marasmi,361,361,99%,1e-99,92.46,1496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_147395.1?report=genbank&log$=nucltop&blast_rank=100&RID=8SD63M2W01N"",""NR_147395.1"")"



		


