Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Clostridium formicaceticum strain A1 16S ribosomal RNA, partial sequence",Clostridium formicaceticum,327,327,100%,1e-89,90.55,1515,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_029267.1?report=genbank&log$=nucltop&blast_rank=84&RID=3FZP08UR013"",""NR_029267.1"")"
"Anoxynatronum buryatiense strain Su22 16S ribosomal RNA, partial sequence",Anoxynatronum buryatiense,326,326,100%,5e-89,90.16,1507,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_159150.1?report=genbank&log$=nucltop&blast_rank=85&RID=3FZP08UR013"",""NR_159150.1"")"
"Caloranaerobacter azorensis strain MV1087 16S ribosomal RNA, partial sequence",Caloranaerobacter azorensis,326,326,100%,5e-89,90.08,1443,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_028919.1?report=genbank&log$=nucltop&blast_rank=86&RID=3FZP08UR013"",""NR_028919.1"")"
"Wukongibacter baidiensis strain DY30321 16S ribosomal RNA, partial sequence",Wukongibacter baidiensis,326,326,100%,5e-89,90.08,1455,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_152683.1?report=genbank&log$=nucltop&blast_rank=87&RID=3FZP08UR013"",""NR_152683.1"")"
"Peptostreptococcus russellii strain RT-10B 16S ribosomal RNA, partial sequence",Peptostreptococcus russellii,326,326,100%,5e-89,90.08,1509,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_115155.1?report=genbank&log$=nucltop&blast_rank=88&RID=3FZP08UR013"",""NR_115155.1"")"
"Proteiniborus ethanoligenes strain GW 16S ribosomal RNA, partial sequence",Proteiniborus ethanoligenes,326,326,100%,5e-89,90.08,1523,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_044093.1?report=genbank&log$=nucltop&blast_rank=89&RID=3FZP08UR013"",""NR_044093.1"")"
"Caminicella sporogenes strain AM1114 16S ribosomal RNA, partial sequence",Caminicella sporogenes,324,324,99%,2e-88,90.08,1456,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_025485.1?report=genbank&log$=nucltop&blast_rank=90&RID=3FZP08UR013"",""NR_025485.1"")"
"Peptoclostridium acidaminophilum strain a1-2 16S ribosomal RNA, partial sequence",Peptoclostridium acidaminophilum,320,320,100%,2e-87,89.68,1516,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_121725.1?report=genbank&log$=nucltop&blast_rank=91&RID=3FZP08UR013"",""NR_121725.1"")"
"Maledivibacter halophilus strain DSM 5387 16S ribosomal RNA, partial sequence",Maledivibacter halophilus,320,320,100%,2e-87,89.68,1474,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_125713.1?report=genbank&log$=nucltop&blast_rank=92&RID=3FZP08UR013"",""NR_125713.1"")"
"Thermotalea metallivorans strain B2-1 16S ribosomal RNA, partial sequence",Thermotalea metallivorans,320,320,100%,2e-87,89.76,1627,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_044503.1?report=genbank&log$=nucltop&blast_rank=93&RID=3FZP08UR013"",""NR_044503.1"")"
"Tindallia magadiensis strain Z-7934 16S ribosomal RNA, partial sequence",Tindallia magadiensis,320,320,100%,2e-87,89.76,1482,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_026446.1?report=genbank&log$=nucltop&blast_rank=94&RID=3FZP08UR013"",""NR_026446.1"")"
"Tindallia californiensis strain APO 16S ribosomal RNA, partial sequence",Tindallia californiensis,320,320,100%,2e-87,89.84,1455,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_025162.1?report=genbank&log$=nucltop&blast_rank=95&RID=3FZP08UR013"",""NR_025162.1"")"
"Paramaledivibacter caminithermalis strain DVird3 16S ribosomal RNA, partial sequence",Paramaledivibacter caminithermalis,316,316,100%,3e-86,89.37,1577,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_041887.1?report=genbank&log$=nucltop&blast_rank=96&RID=3FZP08UR013"",""NR_041887.1"")"
"Caldisalinibacter kiritimatiensis strain L21-TH-D2 16S ribosomal RNA, partial sequence",Caldisalinibacter kiritimatiensis,315,315,100%,1e-85,89.29,1526,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_136424.1?report=genbank&log$=nucltop&blast_rank=97&RID=3FZP08UR013"",""NR_136424.1"")"
"Acidaminobacter hydrogenoformans strain glu 65 16S ribosomal RNA, partial sequence",Acidaminobacter hydrogenoformans,315,315,100%,1e-85,89.37,1468,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_028683.1?report=genbank&log$=nucltop&blast_rank=98&RID=3FZP08UR013"",""NR_028683.1"")"
"Alkaliphilus oremlandii strain OhILAs 16S ribosomal RNA, partial sequence",Alkaliphilus oremlandii,315,315,100%,1e-85,89.29,1505,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_074435.1?report=genbank&log$=nucltop&blast_rank=99&RID=3FZP08UR013"",""NR_074435.1"")"
"Geosporobacter subterraneus strain VNs68 16S ribosomal RNA, partial sequence",Geosporobacter subterraneus,315,315,100%,1e-85,89.33,1627,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_115818.1?report=genbank&log$=nucltop&blast_rank=100&RID=3FZP08UR013"",""NR_115818.1"")"



		


