Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Mixta tenebrionis strain BIT-26 16S ribosomal RNA, partial sequence",Mixta tenebrionis,418,418,100%,8e-117,96.44,1412,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_170465.1?report=genbank&log$=nucltop&blast_rank=88&RID=4N04C8D101R"",""NR_170465.1"")"
"Cronobacter sakazakii strain NBRC 102416 16S ribosomal RNA, partial sequence",Cronobacter sakazakii,418,418,100%,8e-117,96.44,1467,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_114077.1?report=genbank&log$=nucltop&blast_rank=89&RID=4N04C8D101R"",""NR_114077.1"")"
"Izhakiella australiensis strain D4N98 16S ribosomal RNA, partial sequence",Izhakiella australiensis,418,418,100%,8e-117,96.44,1531,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_159157.1?report=genbank&log$=nucltop&blast_rank=90&RID=4N04C8D101R"",""NR_159157.1"")"
"Franconibacter helveticus strain 513/05 16S ribosomal RNA, partial sequence",Franconibacter helveticus,418,418,100%,8e-117,96.44,1245,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_115723.1?report=genbank&log$=nucltop&blast_rank=91&RID=4N04C8D101R"",""NR_115723.1"")"
"Serratia rubidaea strain DSM 4480 16S ribosomal RNA, partial sequence",Serratia rubidaea,418,418,100%,8e-117,96.44,1509,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_114716.1?report=genbank&log$=nucltop&blast_rank=92&RID=4N04C8D101R"",""NR_114716.1"")"
"Cronobacter sakazakii strain JCM1233 16S ribosomal RNA, partial sequence",Cronobacter sakazakii,418,418,100%,8e-117,96.44,1449,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_112006.1?report=genbank&log$=nucltop&blast_rank=93&RID=4N04C8D101R"",""NR_112006.1"")"
"Serratia ficaria strain JCM1241 16S ribosomal RNA, partial sequence",Serratia ficaria,418,418,100%,8e-117,96.44,1449,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_112005.1?report=genbank&log$=nucltop&blast_rank=94&RID=4N04C8D101R"",""NR_112005.1"")"
"Pantoea stewartii strain ATCC 8199 16S ribosomal RNA, partial sequence",Pantoea stewartii,418,418,100%,8e-117,96.44,1456,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_044800.1?report=genbank&log$=nucltop&blast_rank=95&RID=4N04C8D101R"",""NR_044800.1"")"
"Raoultella ornithinolytica strain CIP 103364 16S ribosomal RNA, partial sequence",Raoultella ornithinolytica,418,418,100%,8e-117,96.44,1502,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_044799.1?report=genbank&log$=nucltop&blast_rank=96&RID=4N04C8D101R"",""NR_044799.1"")"
"Mixta intestinalis strain 29Y89B 16S ribosomal RNA, partial sequence",Mixta intestinalis,418,418,100%,8e-117,96.44,1502,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_137380.1?report=genbank&log$=nucltop&blast_rank=97&RID=4N04C8D101R"",""NR_137380.1"")"
"Gibbsiella greigii strain FRB 224 16S ribosomal RNA, partial sequence",Gibbsiella greigii,418,418,100%,8e-117,96.44,1344,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_126291.1?report=genbank&log$=nucltop&blast_rank=98&RID=4N04C8D101R"",""NR_126291.1"")"
"Raoultella ornithinolytica strain ATCC 31898 16S ribosomal RNA, partial sequence",Raoultella ornithinolytica,418,418,100%,8e-117,96.44,1436,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_114502.1?report=genbank&log$=nucltop&blast_rank=99&RID=4N04C8D101R"",""NR_114502.1"")"
"Citrobacter amalonaticus strain LMG 7873 16S ribosomal RNA, partial sequence",Citrobacter amalonaticus,418,418,100%,8e-117,96.44,1494,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_118106.1?report=genbank&log$=nucltop&blast_rank=100&RID=4N04C8D101R"",""NR_118106.1"")"



		


