Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"[Clostridium] clostridioforme strain ATCC 25537 16S ribosomal RNA, partial sequence",Enterocloster clostridioformis,337,337,100%,2e-92,90.51,1476,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_044715.2?report=genbank&log$=nucltop&blast_rank=86&RID=8SD4NB2Y01N"",""NR_044715.2"")"
"Anaerobium acetethylicum strain GluBS11 16S ribosomal RNA, partial sequence",Anaerobium acetethylicum,335,335,100%,8e-92,90.55,1402,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_137405.1?report=genbank&log$=nucltop&blast_rank=87&RID=8SD4NB2Y01N"",""NR_137405.1"")"
"Eisenbergiella tayi strain B086562 16S ribosomal RNA, partial sequence",Eisenbergiella tayi,335,335,100%,8e-92,90.59,1390,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_118643.1?report=genbank&log$=nucltop&blast_rank=88&RID=8SD4NB2Y01N"",""NR_118643.1"")"
"Anaerostipes butyraticus strain 35-7 16S ribosomal RNA, partial sequence",Anaerostipes butyraticus,335,335,100%,8e-92,90.51,1381,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_116863.1?report=genbank&log$=nucltop&blast_rank=89&RID=8SD4NB2Y01N"",""NR_116863.1"")"
"Anaerocolumna cellulosilytica strain SN021 16S ribosomal RNA, partial sequence",Anaerocolumna cellulosilytica,335,335,100%,8e-92,90.55,1478,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_151895.1?report=genbank&log$=nucltop&blast_rank=90&RID=8SD4NB2Y01N"",""NR_151895.1"")"
"Faecalicatena orotica strain DSM 1287 16S ribosomal RNA, partial sequence",Faecalicatena orotica,335,335,100%,8e-92,90.51,1525,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_117130.1?report=genbank&log$=nucltop&blast_rank=91&RID=8SD4NB2Y01N"",""NR_117130.1"")"
"Faecalicatena orotica strain DSM 1287 16S ribosomal RNA, partial sequence",Faecalicatena orotica,335,335,100%,8e-92,90.51,1525,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_117129.1?report=genbank&log$=nucltop&blast_rank=92&RID=8SD4NB2Y01N"",""NR_117129.1"")"
"Anaerostipes butyraticus strain JCM 17466 16S ribosomal RNA, partial sequence",Anaerostipes butyraticus,335,335,100%,8e-92,90.51,1495,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_113319.1?report=genbank&log$=nucltop&blast_rank=93&RID=8SD4NB2Y01N"",""NR_113319.1"")"
"Lachnospira multipara ATCC 19207 strain D32 16S ribosomal RNA, partial sequence",Lachnospira multipara ATCC 19207,335,335,100%,8e-92,90.51,1518,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_104758.1?report=genbank&log$=nucltop&blast_rank=94&RID=8SD4NB2Y01N"",""NR_104758.1"")"
"[Clostridium] fimetarium strain Z-2189 16S ribosomal RNA, partial sequence",[Clostridium] fimetarium,335,335,100%,8e-92,90.51,1497,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_024993.1?report=genbank&log$=nucltop&blast_rank=95&RID=8SD4NB2Y01N"",""NR_024993.1"")"
"Eubacterium oxidoreducens strain G41 16S ribosomal RNA, partial sequence",Eubacterium oxidoreducens,335,335,100%,8e-92,90.51,1521,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_104737.1?report=genbank&log$=nucltop&blast_rank=96&RID=8SD4NB2Y01N"",""NR_104737.1"")"
"Coprococcus eutactus strain ATCC 27759 16S ribosomal RNA, partial sequence",Coprococcus eutactus,335,335,100%,8e-92,90.51,1440,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_044049.1?report=genbank&log$=nucltop&blast_rank=97&RID=8SD4NB2Y01N"",""NR_044049.1"")"
"Anaerocolumna jejuensis strain HY-35-12 16S ribosomal RNA, partial sequence",Anaerocolumna jejuensis,335,335,100%,8e-92,90.51,1435,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_025796.1?report=genbank&log$=nucltop&blast_rank=98&RID=8SD4NB2Y01N"",""NR_025796.1"")"
"Dorea formicigenerans strain ATCC 27755 16S ribosomal RNA, partial sequence",Dorea formicigenerans,335,335,100%,8e-92,90.12,1479,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_044645.2?report=genbank&log$=nucltop&blast_rank=99&RID=8SD4NB2Y01N"",""NR_044645.2"")"
"Eubacterium xylanophilum strain ATCC 35991 16S ribosomal RNA, partial sequence",Eubacterium xylanophilum,333,333,100%,3e-91,89.72,1494,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/NR_118676.1?report=genbank&log$=nucltop&blast_rank=100&RID=8SD4NB2Y01N"",""NR_118676.1"")"



		


